1517439600,14.22768122,10313.07746201,10314.05807505,10150.84999932,10203.31999824
1517436000,5.991346009999999,10194.55014701,10288.15652833,10127.26987659,10146.48627777
1517432400,3.36449004,10105.75,10199.96004093,10001,10178.3299983
1517428800,5.14472822,10177.58999991,10210.00115464,10062.73,10076.11
1517425200,7.451170609999996,10069.1,10200,10030.39999906,10098.99343614
1517421600,11.390118089999994,10108.18,10188.99097434,9984,10080.26253531
1517418000,17.32343307,10080.26067401,10177.43287367,9997.98999996,10032
1517414400,36.34300838000001,10031.98999918,10100.0900902,9900,10030.4
1517410800,35.44383665999999,10072.59259074,10133.74036819,9956.01,10008.52857105
1517407200,26.72625278999999,9952,10409.6969697,9950,10160.02000152
1517403600,24.895436199999992,10160.01,10428.02696556,10116.22999941,10399.19
1517400000,14.63549995,10400,10456.45588235,10244.64,10320.08320083
1517396400,30.22827097,10320.01,10343.92405968,10150,10250.00373192
1517392800,15.464584409999999,10250,10300.00188542,10168.02999975,10195.00333486
1517389200,22.96881335000001,10195.00201287,10347.0661415,10098.19,10290.07999945
1517385600,34.886310849999994,10290.09161558,10385.41138887,10220,10287
1517382000,41.09587252000002,10287.01,10386.95538441,10155.24,10243
1517378400,32.20940759999999,10254.71214587,10296.40000001,10067.05,10120.85033902
1517374800,40.51211166,10119.83553006,10120.86158452,9888,10004.51
1517371200,71.31271581999998,10030.1701741,10170,9930,10097.54
1517367600,54.638762799999995,10097.54,10555.44444444,10051.000068,10299.99
1517364000,47.320319070000004,10300,10373.15517241,9983,9983.46117634
1517360400,64.52716708000001,9993,10057.24619737,9780,9860
1517356800,53.718497469999996,9888.08059437,10279.07000299,9860,10240.96
1517353200,22.026162360000004,10240.96,10400.2227493,10120.98999605,10400.01
1517349600,25.467277990000007,10400.01,10640.30833333,10337.98,10337.98
1517346000,21.772617270000005,10337.98,10453,10188.09,10258.22353618
1517342400,15.1179609,10258.22394083,10424.07,10106.01,10400
1517338800,42.290452779999995,10400,10682.35294118,10000,10084.97
1517335200,99.20253643999999,10060.05999997,10389.00029105,9938.83,10389.00029105
1517331600,32.07340909999999,10316.28953039,10566.16789711,10310,10497.00667907
1517328000,40.04382199999999,10497.00390215,15261,10365.08999984,10377.852657
1517324400,56.93916036000002,10384.59230815,10684.99028054,10294.30999912,10610
1517320800,41.49690012000001,10610,10731.03152494,10555.1,10661.83
1517317200,53.38862206000002,10661.83,11078.00137804,10600,11078.00137804
1517313600,24.947259550000002,11078.96431586,11136.04047418,10960.86999968,11087.00019494
1517310000,28.260529559999995,11002.03999979,11250.30555556,10926.58,10969.8899999
1517306400,20.67339626,11014.80073885,11050.15,10925.63999866,10977.99
1517302800,34.08042675000001,11049.78,11239,10990,11160.59
1517299200,25.27321494000001,11204.59223698,11422.22222222,11070.55999948,11128.54367502
1517295600,30.602963089999996,11070.56,11144.23130462,10990,11066.0164605
1517292000,27.45659204,11066.01511252,11144.23394358,11012,11078.53
1517288400,22.621270720000002,11047.33,11159.90948942,11003.04,11080
1517284800,12.527909499999998,11128.37104973,11200.00419038,10990,11041.85167764
1517281200,41.85496851000001,11041.86693138,11400,10900,11048.6
1517277600,38.469176579999996,11033.2,11229.18393753,11000,11000
1517274000,32.70047663,11066.00055517,11367.35397782,11000,11290
1517270400,18.407726330000003,11290,11400.03916874,11200.00999983,11365.46
1517266800,21.343879250000004,11365.45082424,11400.00006454,11100,11191.38
1517263200,22.73561986,11246.26,11410.86338009,11191.37999937,11393.56053142
1517259600,14.006288999999999,11319.57,11412.25365655,11263.31,11380.19417295
1517256000,5.278066449999999,11386.02409413,11412.25769342,11315,11316.38
1517252400,11.952443189999999,11316.78,11496.34098027,11316.38,11400.00063433
1517248800,4.42527243,11400.00295455,11400.08500213,11322.34,11400
1517245200,8.910504630000002,11425.54,11450.03108071,11349.09,11379.98002609
1517241600,15.323842429999996,11398.2,11714.28571429,11315,11365
1517238000,35.45635437999999,11365,11466.01780271,11305,11350
1517234400,19.12150427,11350,11410.10410104,11296.6,11320.042805
1517230800,19.333559200000003,11320.00089317,11352.29345631,11210.24999616,11240.00273823
1517227200,18.317033390000006,11240,11313.70346757,11200,11261
1517223600,36.7058038,11232.21999728,11502.98338005,11212.11999741,11440.16
1517220000,25.153467539999998,11413.17,11532.0227112,11332.32,11401.84432524
1517216400,18.07404734,11401.80041007,11496.90060939,11304.46999783,11431.06999896
1517212800,24.599037919999997,11431.069999,11500,11257.85890411,11388
1517209200,15.438644709999997,11400.00052738,11717.25,11351.13140816,11400.01946109
1517205600,71.68755947000001,11400.01052796,11666.00592446,11350,11643.8
1517202000,31.957109959999993,11643.8,11700.06696358,11574.89,11665.00150782
1517198400,22.10472518,11665,11748.00155885,11530,11622
1517194800,18.503030539999997,11622,11748.0019308,11501,11639.3
1517191200,29.176236280000005,11639.30220217,11648.08384183,11498.17999921,11543.35
1517187600,59.117312089999984,11579.48579486,11999.05385593,11543.32,11860.5
1517184000,17.87127414000001,11899.99,11999.97452229,11791.03,11791.03
1517180400,11.863749409999993,11901.87844543,11968.00676223,11791.02,11873.79999676
1517176800,10.237716199999996,11873.79999984,11954.21429007,11864.19999764,11940.87
1517173200,7.513533529999999,11864.20082547,11951.99877578,11849.81999661,11850.02
1517169600,11.47067642,11899.7940501,11923.03742961,11782.8,11890
1517166000,9.657299019999998,11815.93,11898.36038284,11763,11792.20999732
1517162400,12.011110330000001,11792.2,11923.0399999,11764.88999813,11884.87
1517158800,13.37402764,11780.01572404,11952.06374318,11760,11948.38
1517155200,32.10310727,11859.43,12000.3,11745,11798.99
1517151600,30.00148877000001,11797.02,12163.71875,11746.58999985,11793.8676262
1517148000,36.196853059999995,11761,11908.44410002,11761,11849.8
1517144400,21.350306619999994,11872.15233484,11872.17990976,11709.17,11780.88
1517140800,42.29226690999999,11780.88,12025.04411831,11699.58999984,11949.710178
1517137200,32.41894658,11949.70999937,12171.67924528,11822.51999485,11850.65999831
1517133600,29.36803763,11850.6599999,12023.00475942,11800,11990.49007998
1517130000,26.280022909999996,11990.48999951,12036.75,11839.87999257,11966.31999753
1517126400,20.931088620000004,11980.97,12081.03377919,11902.54999994,11950.23999946
1517122800,50.56127259999999,11950.24,12164.07520891,11839.88,12150.86145096
1517119200,43.522350669999994,12142.86,12197.51060649,11842.96999992,11865.2
1517115600,57.24427964999999,11860.00662946,12000.04539534,11782.02999933,11782.03
1517112000,47.57732273999999,11782.03,11800.0000556,11551,11576.86
1517108400,36.38557468,11576.86,11634.82224345,11440.50999999,11450
1517104800,21.142814160000004,11452.10999502,11532.38234775,11396.30999995,11449.58
1517101200,15.976780510000005,11449.58,11578.00001664,11362.61999957,11525.0092044
1517097600,33.30716846000001,11526,11596.91840781,11377.53,11431.19649927
1517094000,19.091503900000003,11431.16,13358.33333333,11251.87,11388.25
1517090400,8.57927368,11387.63,11666.66666667,11309.20999231,11450
1517086800,10.916384730000003,11447.72,11565.00188461,11301,11490.01
1517083200,25.16790459999999,11494.01084331,11609.21929825,11385.54,11441.2
1517079600,7.6921883499999995,11499.99,11500.04612103,11363.09999975,11400.02000044
1517076000,17.792682649999993,11400.0300001,11492.53001465,11311,11434.98025882
1517072400,22.758011099999994,11375.22020906,11817.14285714,11361.12999819,11544.23999278
1517068800,52.89727896,11544.24,11544.24,11361.12999986,11430.01000614
1517065200,43.03705037999999,11450,13323.25,11024.7,11042
1517061600,14.893553339999995,11041.20999718,11146.82,11000,11070
1517058000,11.7900564,11065.43,11170.00062449,10983.8,10983.8
1517054400,11.86175056,11033.49,11101.625068,10962.3499987,11001
1517050800,27.25457671,11101.70340904,11341.99224806,10912.89999986,11241.12105823
1517047200,15.372606360000002,11241.1267778,11718.75,11220,11285.51
1517043600,25.5159779,11285.51,11285.51,11132.48,11200
1517040000,19.456833409999994,11183.64999954,11315.52759368,11150.13999964,11265.03684261
1517036400,20.971185159999997,11265,11300.03073838,11151,11260.07001514
1517032800,33.838341200000016,11260.07,11361.25431937,11150.19,11161.43999987
1517029200,37.63778120999999,11162.44000004,21985,10805.96000336,11010.53
1517025600,19.800688419999993,11010.53,11100.00048098,10930.87999956,10931.4
1517022000,34.82517028000001,10931.22,11145.72340426,10909.79999664,11015.2
1517018400,39.45461335,11131.6,12596,10850.01999964,10977.13153717
1517014800,11.244626530000001,10878.70999876,11085.67,10850,11043.87
1517011200,18.255946269999995,11134.2313513,11190.16096579,11011.97999997,11070
1517007600,25.31959537,11126.16768846,11188.00055098,10735.28,10810.00102237
1517004000,5.1041511700000015,10810.01094198,10925.42428832,10800,10900.01
1517000400,6.980598779999999,10900.01,11033.98506553,10857.15999948,11000.00183869
1516996800,4.970930959999999,11000.00183781,11063.25071323,10956.42,10998.73077018
1516993200,11.997046560000003,10956.42,11099.16462692,10863.48,11020.30999928
1516989600,11.232111990000003,11099.12041056,11242.6,11021.27,11135
1516986000,13.931108810000001,11103.9,11166.91225643,10979.21999961,11100
1516982400,54.243569889999996,11100,11340.30150739,11000,11040
1516978800,30.768718569999997,11101.52041885,11101.52041885,10800,10863.54405117
1516975200,16.366648259999998,10800,10808.08080808,10614.68,10625
1516971600,31.02415281,10625,10776.03237847,10614.68,10701.17
1516968000,31.300693109999997,10725.00536226,10748.08674104,10492.38,10561
1516964400,47.07912968999998,10619.44,10646.18,10492.37999248,10611.52999644
1516960800,34.30764092,10631.81061334,11167.41176471,10411,10529.7505428
1516957200,83.52194178999999,10453,13000,10399.98999906,10970.01509834
1516953600,142.56913418999997,10846.53082961,11080.25199089,10510.03999918,11045.66
1516950000,49.48261885999999,11031,11420.00261295,11031,11362.97000012
1516946400,22.49030945,11399.59020518,11700,11304.41157,11431
1516942800,15.131249769999998,11431,11480,11369,11411.25999961
1516939200,20.212378949999998,11484.26,11539.5858817,11369,11498.96
1516935600,24.61805999999999,11462.31999771,11590.78933721,11453.75000001,11590.75631776
1516932000,47.89093925999998,11590.75396825,11602.96366535,11282.15999997,11363.78
1516928400,38.73091618,11327.54000034,11593.67857143,11257.39999955,11379
1516924800,21.357880720000004,11379,16000,11199,11199
1516921200,12.95087992,11199,11298.51015502,11115.89,11215.84
1516917600,10.35144232,11204.64,11317.93233549,11190.2,11190.41
1516914000,11.52431636,11152.71,11350.00220715,11111.27,11285.11000013
1516910400,10.37707742,11294.0999998,11329.98,11192.93,11200.00100299
1516906800,18.182692610000004,11196.32999919,11400.88088088,11190.85999388,11204.42
1516903200,12.537957399999996,11255,13750,11030,11030.00138396
1516899600,26.628661190000006,11045.99333047,11173.18435754,11000,11008
1516896000,23.073374830000002,11008,11239.99849335,11008,11085.8
1516892400,33.03513694000001,11085.8,11279.99,11030,11230
1516888800,48.341680399999994,11230,11318.87246285,11227.50999997,11262.84
1516885200,36.50243899,11298.6,11308.06506399,11031,11061.96444762
1516881600,24.32993918,11061.95,11308.04,11030,11308.04
1516878000,15.833889900000006,11308.04,11448.38013849,11238.12,11356.92
1516874400,15.611523889999997,11356.92,11450.00760067,11306.47,11380.00999993
1516870800,25.149010990000004,11330,11415.36107049,11160.05999846,11300
1516867200,20.50764414,11300,11571.00019414,11300,11537.47
1516863600,29.208200289999994,11548.99,11596.10025183,11430.03999983,11550
1516860000,27.122721969999997,11500.21,11700.00590603,11500.21,11576.63999992
1516856400,30.463240829999997,11576.64092908,11600.01600016,11493.40999359,11552.12
1516852800,47.32310836000001,11552.12000009,11687.52375003,11410.06999979,11687.52023107
1516849200,48.93587388,11676.45229772,11773.10344828,11500,11546.99036429
1516845600,54.47573063999999,11546.99036336,11670.94029851,11272.19,11380.005344
1516842000,54.22644662000001,11380.00154231,11487.70106421,11300.0999999,11330.11650583
1516838400,12.58979181,11330,11400.01172982,11300,11385
1516834800,24.38121911,11385,11400,11012.52999937,11012.52999937
1516831200,5.662282679999999,11012.52999823,11300.02077053,11012.52999823,11195.15
1516827600,12.771899629999998,11195.15,11300.03046699,11106.02,11149.2
1516824000,13.495903120000001,11215.68,11250.01,11122.07999963,11175.08
1516820400,16.138761239999997,11218.76,11224.5,10984.84034965,11040.0035426
1516816800,15.670361499999997,11022.09247658,11538.46153846,10959.61999831,11085.9
1516813200,35.32145390000001,11084.8,11220.08004629,10851.52,11200.00021144
1516809600,63.26982886999999,11086.96,11282.35656527,10920,11079.25
1516806000,38.68276054999998,11088.43,12251.5,11047.12999998,11263
1516802400,69.78043927,11275.8,11500.00366953,11129.82,11271.68
1516798800,38.869197580000005,11271.68,11333.04058403,11129.82999946,11332.99
1516795200,56.293888560000006,11330,11360.000912,10984.78999914,11107.6036332
1516791600,38.65549059999999,11030.89,16302,10885.33999999,11000.00299605
1516788000,29.947086780000003,11000,11101.64,10943.10999997,10950
1516784400,17.456694369999997,10943.10999995,10950,10770,10882.78
1516780800,28.28860618999999,10850.01,10998.98,10828.48999981,10925.02032061
1516777200,45.831464869999984,10925.02604592,11050.04515991,10791.37999969,10900.00321213
1516773600,37.42691217999999,10900.00127586,10966.82102193,10617.49999925,10681.07
1516770000,26.89941861,10699.1,10759.9902168,10569.98,10580
1516766400,24.604449820000006,10580,10821.7035766,10500,10776.48
1516762800,48.51687113999999,10776.48,10999.02332357,10616,10664.16
1516759200,21.255042659999997,10677.00218604,14000,10441.28,10441.28
1516755600,25.814417420000005,10509.92062302,10800.11710637,10429.05088,10570
1516752000,16.321457170000006,10570,10866.93028731,10533.70999981,10742.99
1516748400,21.10763566,10777.23,11093.15173969,10641.47,10935.83
1516744800,19.83001357,10929.61,11215.03334238,10923.61999995,10956.84
1516741200,6.80785043,10955.01856205,11235.76470588,10865.81,11098.54514632
1516737600,14.194609419999999,11100.00255324,11250,10791,10931
1516734000,15.495199810000003,11034.9,11231.86,10909.07999785,11230.39
1516730400,20.933695279999995,11230.38,21221,11019.93,11086.63999941
1516726800,42.60631876999999,11086.65,11310.89,10956.34999872,11264.83
1516723200,91.98402162,11264.83,11310.89,10651.95,10721.07904983
1516719600,47.13744392999998,10721.06986358,10789.84,10429,10500
1516716000,30.24401240000001,10500,10500.0211245,10200,10337.00756444
1516712400,28.784385120000014,10369.00046912,10390.7497447,10098.99,10210.38
1516708800,48.220577250000005,10200,10364.15325413,10000,10135
1516705200,45.47211245,10133.18999983,10579,10000,10310
1516701600,32.3406576,10280.90203189,10488.03123333,10200,10326.98
1516698000,20.959619530000005,10316.95,10630.05495059,10305,10560
1516694400,43.782378460000004,10560,10630.08912972,10215.5012433,10310.4
1516690800,47.51707724,10310.4,10435.065884,10219.83089465,10355.51999987
1516687200,39.247330430000005,10381.8700805,10591.99050351,10285.71,10371.03009633
1516683600,47.65210154999999,10371.03009631,10701.00222972,10309.74114783,10612.55
1516680000,20.45326722,10703.53,21600,10612.53,10900
1516676400,67.02196439,10925.00368651,11345.45454545,10708.40999988,10767.91999987
1516672800,57.53039146,10763,11157.05128205,10564.97,10663.90180474
1516669200,28.575913579999998,10663.83,10900.58,10535.38,10748.99
1516665600,28.534397069999997,10750.00041357,10924.0769269,10667.98999969,10864.99010697
1516662000,18.39165729,10846,10865.12216035,10620.98999999,10623.29083075
1516658400,22.17071713999999,10650.01408333,10678.13018509,10269.5799993,10397.01748949
1516654800,34.86181725,10235.2,10469.73,10156,10420.64999991
1516651200,20.5868397,10469.52046952,12000,10384.26999911,10579.68146547
1516647600,16.420886340000003,10579.68087034,10678.1476943,10451.78999829,10451.79
1516644000,23.16160808,10451.7899915,10696.13,10451.7899915,10611.97
1516640400,24.553724529999993,10641.40999981,10770.8521386,10553.64,10555
1516636800,48.50754938,10570.18,10722.9899998,10360.5,10400.58999721
1516633200,67.06129041,10396.94999897,10759.79002481,10339.93998394,10687.26
1516629600,70.97502250000001,10773.97606843,10927,10598.05999899,10763.01373024
1516626000,102.29349694999999,10765.47948362,11477.15625,10500,11361.13012231
1516622400,29.807619740000007,11361.13012333,11463.42186595,11237.55,11334.28
1516618800,28.616108299999997,11350,11745.68,11350,11704.69999996
1516615200,31.965755280000003,11703.70000023,11790.0636879,11619.01999881,11729.57
1516611600,30.349322949999994,11728.36117381,12261.33333333,11700,11815
1516608000,39.077907899999985,11813.89999918,11920.89187246,11658.81999987,11733.9
1516604400,38.65173384000001,11691.16009415,11744.880337,11520,11666
1516600800,45.703775789999995,11670.00088958,11802.03742204,11400.68,11400.68
1516597200,43.921559699999996,11499.98999997,11640.02369983,11378,11591.45
1516593600,38.961492570000004,11583.88999947,11750.00006391,11486.05999921,11495
1516590000,54.39844691999998,11495,11700.03467718,11391,11641.92940287
1516586400,56.51490794,11566.03,11641.92098294,11235.95,11431.59
1516582800,65.38352130000001,11465.99045451,11904.76190476,11358.23,11773.56999981
1516579200,25.42978079999999,11773.57,11775,11447.4,11500
1516575600,14.30132403,11437.45999913,11789.41176471,11111.62,11111.62
1516572000,22.038633699999995,11162.71,11466.67002066,11033.57999996,11244.86999884
1516568400,25.884020279999998,11237.85,11326.8419901,11100,11194.34
1516564800,43.59926641,11194.35820199,11471.00187704,11100,11422.79999583
1516561200,29.772976919999998,11472.29167356,11650.48543689,11300.13,11426.56128937
1516557600,19.15556506,11328,11480.47113021,11260,11325
1516554000,40.837323139999995,11325.45,11436.60999998,11100,11285
1516550400,42.34977736999999,11327.06372956,11524.64999738,11145,11524.64999738
1516546800,37.21332942,11500.01,11830.00599331,11500,11718.13
1516543200,43.35937319999999,11747.23379149,12110.54092488,11711.19,12040
1516539600,38.210764260000005,12031.55,12197.49255333,11839.61,11839.62
1516536000,38.375159720000006,11937.43,12334.57233457,11800.48,12116.35
1516532400,41.97118263999999,12116.35,12158.03773585,11701,11748.99
1516528800,21.51942896,11749,11888.00026873,11680,11689.68236999
1516525200,34.19313403,11689.68000362,11848.10380539,11600.36,11829.18044825
1516521600,37.47249558,11839.22884083,12069.99025906,11679.4,11679.4
1516518000,56.11888162000002,11679.4,20000,11468.91,11950.0013219
1516514400,58.519103279999975,11950.00337974,12466.5,11854.90999999,11948.20173333
1516510800,85.00320670999997,11973.640043,12278.16131682,11904.75999516,12089.57447723
1516507200,93.32517515999999,12089.57447723,13756.33333333,12000,12459
1516503600,65.99963582000001,12486.03999863,13750,12448.00999831,12510.00590971
1516500000,40.498273149999996,12510,12860.01884069,12360.34,12537
1516496400,46.95155788000002,12537,12622.08519894,12300.09999915,12300.1
1516492800,56.97021467000001,12300.1,12860.03845472,12300,12726
1516489200,16.46677251,12858.94,13000.00920316,12703,12816.2
1516485600,24.842004929999995,12815.27,13066.94762643,12788.06,12963.32468407
1516482000,29.834705189999994,12915.9,13000.07304146,12715.00999936,12742.41
1516478400,10.525569050000003,12740.14,12970.72078704,12656.19999955,12939.83
1516474800,21.800264160000005,12767.82999991,13600,12721.55999674,12950.00127493
1516471200,28.43194223000001,12953.9,12970.710862,12767.5,12887.00985673
1516467600,31.878342559999993,12780.01999091,12900.06922012,12725.29999586,12800
1516464000,33.78108375000001,12800.01,13097.6744186,12482.46,12530.00406017
1516460400,33.495498409999996,12512,12620.10230554,12500,12616.09984152
1516456800,58.52250623,12601.6,12800.00017177,12456,12501.69
1516453200,40.860936119999984,12501.69,12663.88398942,12433.69999942,12524.79
1516449600,48.67409392,12534.8,12534.8,12277.14,12330
1516446000,27.038657890000014,12330,12579.71014493,12319.30999961,12560.07510835
1516442400,31.299217089999996,12495,13797.7,12455.98998992,12552.4
1516438800,143.48225788999997,12552.4,13296.55,12552.4,12800
1516435200,109.38737226999997,12780,13932.91159303,12434.24,12559.5
1516431600,62.858771129999994,12559,12690.00011327,12361,12459.0001723
1516428000,45.120239930000004,12459.00143296,12814.11764706,12359.75,12792
1516424400,132.03732574000006,12792,14333.33333333,12200.60999565,12250
1516420800,83.82333198999997,12200.4,12290.0009837,11633,11726.6
1516417200,37.98366599999999,11679.56,11808.38703853,11652.10999906,11715
1516413600,49.54104417,11700,11763.92046942,11620,11678.40237455
1516410000,29.83639967,11678.39503681,11754.15714286,11530.3499993,11600.00009277
1516406400,28.658662119999992,11616,11634.35376188,11441,11441
1516402800,15.90793799,11449.73,11450.02997118,11250,11343.86
1516399200,34.51565800999998,11400,11839.375,11330,11369.29
1516395600,17.277711790000005,11386.27,11600.00333334,11307,11307
1516392000,13.388426999999998,11324.77,11388.88551853,11190.32999952,11338.00383194
1516388400,26.71219026,11254.79366212,11396.65230117,11190.32999651,11312.5
1516384800,29.632660609999995,11322.92212369,11404.67106851,11204.47999423,11353.59
1516381200,100.14980787000002,11353.59,16500,11280.92999993,11697
1516377600,39.410099839999994,11686,11766.13095238,11520,11525.25
1516374000,64.49437754,11525.25,13241.5,11374.87999651,11436.55909551
1516370400,51.28113817999998,11436.54012289,11789.00146411,11302,11678.16
1516366800,91.79069215999996,11636,12000,11555,11794.80354467
1516363200,79.38931260999996,11720.97,11800.01451395,11473,11511.79
1516359600,36.45464289,11445,11650.5430575,11396.40963855,11550
1516356000,75.08595325999998,11550,11550.89122106,11322.48999827,11388.01359623
1516352400,46.09646062999999,11324.46,11666.66666667,11322.47999917,11521.0231945
1516348800,96.49589082999995,11521.00771558,11587.86032978,11105,11125
1516345200,120.20714163000002,11125,11550.00995855,11080.33,11377
1516341600,113.27454487999997,11377,11500.29213847,11050.42,11115.20623295
1516338000,110.51706246999998,11119.8,11500.00015783,10955.02,11157.6594411
1516334400,62.31740388,11157.6594411,11165.48543689,10709.73,10928.38
1516330800,91.26260174000004,10928.38,11050.00172111,10500,10604.4314842
1516327200,81.06684346999998,10604.46471842,11350,10536.66,11134
1516323600,82.97649881999999,11124.2,11489.0006461,11101.10999966,11348.01703578
1516320000,78.21036332000001,11348.01128436,11348.01852331,10812.82,10988.73450563
1516316400,18.326984060000004,10988.74013528,11154.54531263,10818,11083.92
1516312800,30.20363498,11084,11355.21,10833.32999982,11354.00018173
1516309200,11.681639300000002,11355.20229624,12534.55555556,11279.79072701,11563.21
1516305600,14.836615419999998,11563.21305125,11724.13793103,11330.02,11504.85169649
1516302000,40.79049362000001,11548.80340229,14800,11287.17999674,11448.28637017
1516298400,23.365014759999998,11448.28,13333.33333333,10942.64,11000
1516294800,27.02610183,11003.10100337,11325.65405506,11000,11276.11466545
1516291200,39.9600773,11276.08013905,11613.60958372,11150,11613.60162319
1516287600,43.83032595000001,11613.60277359,11724.14013152,11413.02302866,11550.01464849
1516284000,59.340608200000005,11536.11999971,11550,11200.2,11369.01863497
1516280400,60.866969200000014,11360,11596.02530387,11080.00999966,11364.00900901
1516276800,131.45244297000002,11299.22553758,11748.6304892,11219.21,11297
1516273200,77.84084044999999,11291.21,11457.74534161,11099.2,11099.2
1516269600,47.43322731,11099.19999308,11465.28,10942.63,11099.01
1516266000,39.89076952999999,11099.01920731,11261.57,10702,10730
1516262400,37.03427773999999,10730.00512828,10810.00145013,10500,10501.58999184
1516258800,39.48760108999999,10600,11000.07488206,10500,10935.83015775
1516255200,46.40020392,10935.83,11067.0454917,10710.00999781,10710.00999781
1516251600,54.19569224,10759.23,10999.00049605,10500,10850.01
1516248000,38.72568078,10782.24999963,11400,10640.52999975,10980
1516244400,55.41545803000002,11044.00404561,11512.63625204,10917.79999989,11472.53999609
1516240800,78.68239556999998,11536.00209618,11553.6754386,11273.53,11286.47999742
1516237200,75.94994801999995,11286.48352098,11517.68557378,10859.03,11097
1516233600,64.27610234999997,11099.09795965,11100.00442696,10749.5,10970
1516230000,80.78337185999999,10970,10990.00227703,10260.11999762,10737.00592188
1516226400,62.21341899,10697.35,11490.01488562,10500.75999916,11250.01783905
1516222800,80.31637137000001,11179.39999987,11300,10476.73,10939.19
1516219200,57.05443750999998,10939.19,10958.92601684,9999.85638909,9999.86016668
1516215600,4.673446640000001,9957.54,10000,9726.32,9726.5451488
1516212000,12.034255150000002,9726.52999966,9915.95320508,9629.46,9870.5
1516208400,34.32430532000001,9880.39000015,10299.7504908,9645.54,10165.21
1516204800,60.13181403000001,10190.02,10190.25504521,9315.06,9428.12999548
1516201200,73.33369048000002,9428.12,9700.99478848,9199.51999948,9300
1516197600,106.84869811000003,9332.9200365,9994.73341533,9300,9921.99814476
1516194000,28.656392949999997,9813.05999974,10299.99782669,9806.61999999,10177.00813805
1516190400,58.17600150000001,10177.00697739,10488.53846154,9820.19,9880.96034744
1516186800,51.279052689999986,9972.51011017,10316.44895044,9759,9811.02393644
1516183200,65.47088913,9806,10265.00623827,9806,10265.00623827
1516179600,44.99110160000001,10265.00733382,10820,10030.20999829,10500.01
1516176000,48.757393450000016,10500.01,10748.82631779,10329.67,10698.79026492
1516172400,66.90175345000002,10698.79026492,10978.28084488,10600,10830
1516168800,84.00252584999998,10830,11124.68335419,10558.8,10622.23156202
1516165200,64.21650919999999,10558.8,10725.75550791,10156.98999986,10584.23362762
1516161600,96.41426112000002,10507.21,10800.25691123,10000,10289.65
1516158000,134.62920695,10280,10637.11022322,9795.92,10403.25
1516154400,65.32641043999998,10403.24999993,11056.00274275,10400,10750
1516150800,94.39441595000001,10746.65999984,11317.05555556,10650.2,10758.68779733
1516147200,87.43272014,10682.1999996,11888.88888889,10638.93,10755.67
1516143600,69.49700675,11005.43974654,11361.01106689,10400,10896.9099999
1516140000,108.92766427999996,10896.91999906,11269.33333333,9988.87999989,10560.20999994
1516136400,77.00705473999999,10469.21,11009.96,10292.28999998,10900.0024354
1516132800,29.030844050000002,10883.27999997,11400.04128169,10781.67,11161
1516129200,26.043100630000012,11217.59081749,11556.68003175,11133.45999998,11136.1899999
1516125600,47.86759309,11136.19,11198.48593282,10884.94999997,11001
1516122000,51.283379819999986,11000,11625.01883525,11000,11555.00999649
1516118400,26.641260229999997,11555.01643606,12133.5,11503,11960.05843627
1516114800,39.989363820000015,11999.01119493,11999.03331454,11503,11602.78683036
1516111200,43.56110613,11586,11800.15233146,11220,11300
1516107600,71.37100642000001,11300,12108.91009339,11231.38999984,11712.46999883
